2020-05-09T10:59:02.1713205Z,3.7201,4.0264,3.8586,7.0536,14.3863,5.4505,3.7358,4.0407,3.8649,7.0845,14.4142,5.4654
2020-05-09T10:59:02.1713205Z,3.7201,4.0264,3.8586,7.0536,14.3863,5.4505,3.7358,4.0407,3.8649,7.0845,14.4142,5.4654
2020-05-09T11:00:02.9241624Z,3.7267,4.0189,3.8529,7.0593,14.3708,5.4517,3.734,4.0384,3.8664,7.0905,14.3929,5.469
2020-05-09T11:00:02.9241624Z,3.7267,4.0189,3.8529,7.0593,14.3708,5.4517,3.734,4.0384,3.8664,7.0905,14.3929,5.469
2020-05-09T11:01:03.0965621Z,3.7189,4.019,3.8425,7.058,14.3371,5.4701,3.7307,4.0383,3.8625,7.0821,14.3783,5.4797
2020-05-09T11:01:03.0965621Z,3.7189,4.019,3.8425,7.058,14.3371,5.4701,3.7307,4.0383,3.8625,7.0821,14.3783,5.4797
2020-05-09T11:02:03.2680316Z,3.7176,4.0151,3.8456,7.0348,14.3026,5.4752,3.7245,4.0353,3.8614,7.0646,14.3789,5.4851
2020-05-09T11:02:03.2680316Z,3.7176,4.0151,3.8456,7.0348,14.3026,5.4752,3.7245,4.0353,3.8614,7.0646,14.3789,5.4851
2020-05-09T11:03:03.4196202Z,3.7112,4.0186,3.8456,7.04,14.3122,5.4846,3.7301,4.0264,3.8518,7.0733,14.3613,5.5019
2020-05-09T11:03:03.4196202Z,3.7112,4.0186,3.8456,7.04,14.3122,5.4846,3.7301,4.0264,3.8518,7.0733,14.3613,5.5019
2020-05-09T11:04:03.599811Z,3.7092,4.0063,3.8363,7.0322,14.2746,5.4866,3.7222,4.0186,3.8527,7.0652,14.3469,5.5082
2020-05-09T11:04:03.599811Z,3.7092,4.0063,3.8363,7.0322,14.2746,5.4866,3.7222,4.0186,3.8527,7.0652,14.3469,5.5082
2020-05-09T11:05:03.7752687Z,3.7034,4.005,3.8412,7.031,14.3058,5.506,3.721,4.0207,3.8574,7.0456,14.3296,5.5213
2020-05-09T11:05:03.7752687Z,3.7034,4.005,3.8412,7.031,14.3058,5.506,3.721,4.0207,3.8574,7.0456,14.3296,5.5213
2020-05-09T11:06:04.1075192Z,3.7104,4.0061,3.8321,7.0056,14.2834,5.5084,3.7167,4.0184,3.8471,7.0399,14.3337,5.5365
2020-05-09T11:06:04.1075192Z,3.7104,4.0061,3.8321,7.0056,14.2834,5.5084,3.7167,4.0184,3.8471,7.0399,14.3337,5.5365
2020-05-09T11:07:04.2784531Z,3.7,3.9988,3.8333,7.0139,14.2748,5.5199,3.7163,4.012,3.8456,7.0359,14.3194,5.5385
2020-05-09T11:07:04.2784531Z,3.7,3.9988,3.8333,7.0139,14.2748,5.5199,3.7163,4.012,3.8456,7.0359,14.3194,5.5385
2020-05-09T11:08:04.4293442Z,3.6973,3.9926,3.8258,6.9887,14.259,5.5233,3.721,4.0176,3.8378,7.0377,14.2974,5.5412
2020-05-09T11:08:04.4293442Z,3.6973,3.9926,3.8258,6.9887,14.259,5.5233,3.721,4.0176,3.8378,7.0377,14.2974,5.5412
2020-05-09T11:09:04.6241565Z,3.7023,3.9952,3.8316,6.9847,14.2156,5.5372,3.7095,4.0015,3.8389,7.0222,14.3054,5.5578
2020-05-09T11:09:04.6241565Z,3.7023,3.9952,3.8316,6.9847,14.2156,5.5372,3.7095,4.0015,3.8389,7.0222,14.3054,5.5578
2020-05-09T11:10:04.7989268Z,3.6919,3.989,3.821,6.9847,14.2187,5.5364,3.7066,4.0053,3.8416,7.0164,14.2594,5.5711
2020-05-09T11:10:04.7989268Z,3.6919,3.989,3.821,6.9847,14.2187,5.5364,3.7066,4.0053,3.8416,7.0164,14.2594,5.5711
2020-05-09T11:11:04.9868975Z,3.6947,3.9781,3.8184,6.975,14.1974,5.5437,3.7042,4.0024,3.8331,7.0013,14.2594,5.5655
2020-05-09T11:11:04.9868975Z,3.6947,3.9781,3.8184,6.975,14.1974,5.5437,3.7042,4.0024,3.8331,7.0013,14.2594,5.5655
2020-05-09T11:12:05.189651Z,3.6902,3.9744,3.8139,6.9821,14.1862,5.5645,3.7027,3.9941,3.8315,7.0021,14.2295,5.5856
2020-05-09T11:12:05.189651Z,3.6902,3.9744,3.8139,6.9821,14.1862,5.5645,3.7027,3.9941,3.8315,7.0021,14.2295,5.5856
2020-05-09T11:13:05.3420993Z,3.6938,3.9809,3.8198,6.9741,14.1695,5.5739,3.699,3.9904,3.8277,6.9946,14.217,5.5924
2020-05-09T11:13:05.3420993Z,3.6938,3.9809,3.8198,6.9741,14.1695,5.5739,3.699,3.9904,3.8277,6.9946,14.217,5.5924
2020-05-09T11:13:05.3420993Z,3.6938,3.9809,3.8198,6.9741,14.1695,5.5739,3.699,3.9904,3.8277,6.9946,14.217,5.5924
2020-05-09T11:13:05.3420993Z,3.6938,3.9809,3.8198,6.9741,14.1695,5.5739,3.699,3.9904,3.8277,6.9946,14.217,5.5924
2020-05-09T11:14:05.679663Z,3.6828,3.972,3.8217,6.9765,14.1366,5.5844,3.7067,3.9839,3.827,6.9898,14.2079,5.5895
